# Post-cutoff arm of the memorization control: repository and pinned commit per class.
# All 600 repositories had their first commit after every panel model's training cutoff.
class_id,repository,commit,path,loc,test_framework
ctl_0348,github.com/tidewater/tidewater-043,2b840c672e183554cae28e66ae8a781390e0a95b,src/main/java/com/tidewate/module08/Class0348.java,3254,junit5
ctl_0349,github.com/helioform/helioform-043,61ee6c5bdeef580f9c07a751143745092cd1586a,src/main/java/com/heliofor/module09/Class0349.java,1207,junit5
ctl_0350,github.com/quarryside/quarryside-043,e9af299d7f671eec3da70577aee1e86b9ea556aa,src/main/java/com/quarrysi/module10/Class0350.java,180,junit4
ctl_0351,github.com/northbeam/northbeam-043,a34db7c5760debbb3b70b3a124a35cf29549c931,src/main/java/com/northbea/module11/Class0351.java,242,junit4
ctl_0352,github.com/nova-labs/nova-044,0267deb3aab612c9415d174a75a669814104a8b5,src/main/java/com/novalabs/module12/Class0352.java,336,junit5
ctl_0353,github.com/brightfold/brightfold-044,49a23a89e6b5a92c771ad655cdfc6ee0e61ede90,src/main/java/com/brightfo/module13/Class0353.java,781,junit4
ctl_0354,github.com/kestrel-io/kestrel-044,711533f312e89d10287117338beddb12ad77e82f,src/main/java/com/kestreli/module14/Class0354.java,281,junit4
ctl_0355,github.com/openmargin/openmargin-044,4c955f6a966b1964fcd6bdca5876fd09f1faf665,src/main/java/com/openmarg/module15/Class0355.java,1922,junit4
ctl_0356,github.com/tidewater/tidewater-044,40066ff2b0b862ef6c9f82b9f6478986a3917c99,src/main/java/com/tidewate/module16/Class0356.java,430,junit5
ctl_0357,github.com/helioform/helioform-044,ffd6f23232ffe2944d57d880d865d69a74f33103,src/main/java/com/heliofor/module00/Class0357.java,3489,junit4
ctl_0358,github.com/quarryside/quarryside-044,3cb983501b4da0fe7bb38605da743152627b41a1,src/main/java/com/quarrysi/module01/Class0358.java,153,junit5
ctl_0359,github.com/northbeam/northbeam-044,4bbe4aff9326dffd5be4bf519269869861a11729,src/main/java/com/northbea/module02/Class0359.java,1600,junit5
ctl_0360,github.com/nova-labs/nova-045,fa5a91ca059dd55d4b943e30b303f438fe2110d0,src/main/java/com/novalabs/module03/Class0360.java,121,junit4
ctl_0361,github.com/brightfold/brightfold-045,0212b554464458b46553867da881bfd3d47d577b,src/main/java/com/brightfo/module04/Class0361.java,1173,junit4
ctl_0362,github.com/kestrel-io/kestrel-045,bea29dfec73f6e1baf908e3cdd750e9890e0b95f,src/main/java/com/kestreli/module05/Class0362.java,1126,junit5
ctl_0363,github.com/openmargin/openmargin-045,bec39a379b3d74bde91e314e0c8e29e3f93e08d5,src/main/java/com/openmarg/module06/Class0363.java,86,junit5
ctl_0364,github.com/tidewater/tidewater-045,4944051be726be23e776b886d534ee1d7f2984f5,src/main/java/com/tidewate/module07/Class0364.java,536,junit4
ctl_0365,github.com/helioform/helioform-045,cd4b69a99b689c883ae909fecc8218dac696f5e6,src/main/java/com/heliofor/module08/Class0365.java,302,junit5
ctl_0366,github.com/quarryside/quarryside-045,9ef2b93e30ac7d7ba2f963a33810ae665a31b4cc,src/main/java/com/quarrysi/module09/Class0366.java,674,junit5
ctl_0367,github.com/northbeam/northbeam-045,c478f6f1b88ec318c16d83edad81f8bd402913ec,src/main/java/com/northbea/module10/Class0367.java,386,junit5
ctl_0368,github.com/nova-labs/nova-046,a0d4de3d2303f6c6d69d42f1ae4c84ffa8c01f05,src/main/java/com/novalabs/module11/Class0368.java,279,junit4
ctl_0369,github.com/brightfold/brightfold-046,0a17991ea5769411a0a11839e745770418dfbc3c,src/main/java/com/brightfo/module12/Class0369.java,410,junit4
ctl_0370,github.com/kestrel-io/kestrel-046,945ef2e4088a93ec70d9c9f8c9e260744f1639a0,src/main/java/com/kestreli/module13/Class0370.java,1385,junit5
ctl_0371,github.com/openmargin/openmargin-046,e8dd5e5a1712fb1621a4344fbb7bee035d678bb1,src/main/java/com/openmarg/module14/Class0371.java,144,junit4
ctl_0372,github.com/tidewater/tidewater-046,2cf6bf756a5e6920bf5ae7e653a3dd5a4b8c5bdc,src/main/java/com/tidewate/module15/Class0372.java,513,junit4
ctl_0373,github.com/helioform/helioform-046,e05fb8bc8a16a06cc958e75e21d53971336749b5,src/main/java/com/heliofor/module16/Class0373.java,509,junit5
ctl_0374,github.com/quarryside/quarryside-046,e9da484a80759f1f87e5f0fe5da8d6d2f8b38a8b,src/main/java/com/quarrysi/module00/Class0374.java,992,junit4
ctl_0375,github.com/northbeam/northbeam-046,e9ff1cae41c8ca8c2a1f955ad499da9945c45a3e,src/main/java/com/northbea/module01/Class0375.java,116,junit4
ctl_0376,github.com/nova-labs/nova-047,ce7607adf7a67b947b5a611af1b64afed31edf1a,src/main/java/com/novalabs/module02/Class0376.java,773,junit4
ctl_0377,github.com/brightfold/brightfold-047,cde22f1c56b60afcded255d0bf1e83664b8e63d4,src/main/java/com/brightfo/module03/Class0377.java,3322,junit5
ctl_0378,github.com/kestrel-io/kestrel-047,2408a6dc1346d1a9f6802cdb77e490c71d7bc313,src/main/java/com/kestreli/module04/Class0378.java,1657,junit5
ctl_0379,github.com/openmargin/openmargin-047,ad238d36dc322c9739c1e262f76c8edec1101266,src/main/java/com/openmarg/module05/Class0379.java,2101,junit4
ctl_0380,github.com/tidewater/tidewater-047,f79efd7065bcc272fadd7ea3aca5e2fdb966442a,src/main/java/com/tidewate/module06/Class0380.java,518,junit5
ctl_0381,github.com/helioform/helioform-047,171e16cc5da36f1b8eac0a33cdf974a7d882b5c1,src/main/java/com/heliofor/module07/Class0381.java,493,junit4
ctl_0382,github.com/quarryside/quarryside-047,895ccd9943b38eb403902c5d6502d6a2ca6a2224,src/main/java/com/quarrysi/module08/Class0382.java,1674,junit5
ctl_0383,github.com/northbeam/northbeam-047,bfbf397bac3e7b0d5e5ba13d746cdb771fa382e8,src/main/java/com/northbea/module09/Class0383.java,880,junit4
ctl_0384,github.com/nova-labs/nova-048,d289f0ab618ae30595a5bafa431d029fac1e86d8,src/main/java/com/novalabs/module10/Class0384.java,912,junit4
ctl_0385,github.com/brightfold/brightfold-048,acc216a01bbc91f75f18e583f0b6f83fa377f6f1,src/main/java/com/brightfo/module11/Class0385.java,1470,other
ctl_0386,github.com/kestrel-io/kestrel-048,e25d36eb9e9a9f83066803ee78b2b5493bdbc09e,src/main/java/com/kestreli/module12/Class0386.java,403,junit5
ctl_0387,github.com/openmargin/openmargin-048,9c2e58deea4e361753f8382b8fb864e4f1738856,src/main/java/com/openmarg/module13/Class0387.java,5233,junit4
ctl_0388,github.com/tidewater/tidewater-048,d2e82f38a2a9d4d8102efde5a5cc8bf738ab854c,src/main/java/com/tidewate/module14/Class0388.java,229,junit4
ctl_0389,github.com/helioform/helioform-048,a6348e784d5c55c7b379cb1ee8cda0cc76da3ca0,src/main/java/com/heliofor/module15/Class0389.java,581,junit5
ctl_0390,github.com/quarryside/quarryside-048,f23e323d0b9bd93423c86d301dde7969688613db,src/main/java/com/quarrysi/module16/Class0390.java,446,junit5
ctl_0391,github.com/northbeam/northbeam-048,1dba12677e1ca5a1fef518a64dead6450986bbeb,src/main/java/com/northbea/module00/Class0391.java,861,junit4
ctl_0392,github.com/nova-labs/nova-049,22bae10e899ca782e3236d1a3c1bdacc18e19331,src/main/java/com/novalabs/module01/Class0392.java,233,junit5
ctl_0393,github.com/brightfold/brightfold-049,f30a9e32aba4fc035efa9c5b7421ff46637e4b01,src/main/java/com/brightfo/module02/Class0393.java,1067,junit4
ctl_0394,github.com/kestrel-io/kestrel-049,6b4be4118a4a0e2df22b5b98b24cc64fbe3e6e57,src/main/java/com/kestreli/module03/Class0394.java,4627,junit4
ctl_0395,github.com/openmargin/openmargin-049,e2aa7a5d278ed00dba0266efbe055787965befdf,src/main/java/com/openmarg/module04/Class0395.java,1563,other
ctl_0396,github.com/tidewater/tidewater-049,7d45d8efd56ce8ea19597b5aa7a8f6366a35df59,src/main/java/com/tidewate/module05/Class0396.java,142,junit4
ctl_0397,github.com/helioform/helioform-049,479d0cdaf396ea37f065c817687a48509d9b6231,src/main/java/com/heliofor/module06/Class0397.java,136,junit4
ctl_0398,github.com/quarryside/quarryside-049,71818dcf379efc6e5edb0d3cb0b63bcf08601833,src/main/java/com/quarrysi/module07/Class0398.java,713,junit5
ctl_0399,github.com/northbeam/northbeam-049,5cd8fe1adafec8a93c71e0bef357956071d79665,src/main/java/com/northbea/module08/Class0399.java,286,junit5
ctl_0400,github.com/nova-labs/nova-050,8b621d415e09a9eeaf88bdecfb1e143b196f4dfa,src/main/java/com/novalabs/module09/Class0400.java,250,junit4
ctl_0401,github.com/brightfold/brightfold-050,0f8035f55bd20c98a5135ea0fa53e34de6d5901d,src/main/java/com/brightfo/module10/Class0401.java,1132,junit5
ctl_0402,github.com/kestrel-io/kestrel-050,1f45dbfdf7dc67e030974b2b46a02a9b65ec7acd,src/main/java/com/kestreli/module11/Class0402.java,959,junit4
ctl_0403,github.com/openmargin/openmargin-050,1777e8cb74685b98d2fe2fded918b3e5f2f25eef,src/main/java/com/openmarg/module12/Class0403.java,4343,junit4
ctl_0404,github.com/tidewater/tidewater-050,98de8ebba3b5cecea446be72364c911aa9ab364a,src/main/java/com/tidewate/module13/Class0404.java,659,junit4
ctl_0405,github.com/helioform/helioform-050,5560db22c96b5edb0cf2b69b0577aea9f8999246,src/main/java/com/heliofor/module14/Class0405.java,124,junit4
ctl_0406,github.com/quarryside/quarryside-050,90882eafc9776598203c8c25fd235def3e5a87e3,src/main/java/com/quarrysi/module15/Class0406.java,365,junit5
ctl_0407,github.com/northbeam/northbeam-050,8de08fc2c3e15a85d46ef10411906f5034885a46,src/main/java/com/northbea/module16/Class0407.java,712,junit5
ctl_0408,github.com/nova-labs/nova-051,dea45c19d0243d723748967f961d33ba350843f0,src/main/java/com/novalabs/module00/Class0408.java,993,junit5
ctl_0409,github.com/brightfold/brightfold-051,c9e48e8c25c61c45c63d04ee541c7a863ba5cd2f,src/main/java/com/brightfo/module01/Class0409.java,153,junit4
ctl_0410,github.com/kestrel-io/kestrel-051,dbc080fd46fb7bf300b9d4a3989240ace68933a9,src/main/java/com/kestreli/module02/Class0410.java,1329,junit5
ctl_0411,github.com/openmargin/openmargin-051,8a4b8f7c21472a15fcce96f6250a4578fbe94499,src/main/java/com/openmarg/module03/Class0411.java,989,junit5
ctl_0412,github.com/tidewater/tidewater-051,a93b12cd1c24220e2cabd7e7cc6b66e5402adf9c,src/main/java/com/tidewate/module04/Class0412.java,549,junit4
ctl_0413,github.com/helioform/helioform-051,5bb5c40c03cde2e321bddb4106998731ddcf8766,src/main/java/com/heliofor/module05/Class0413.java,432,junit4
ctl_0414,github.com/quarryside/quarryside-051,52e2afd996bf10ab3ce915e7c9d6a63bca3c6f5f,src/main/java/com/quarrysi/module06/Class0414.java,779,junit5
ctl_0415,github.com/northbeam/northbeam-051,20733f6d0d6a05b343ef20162c9b662e040a3aae,src/main/java/com/northbea/module07/Class0415.java,3529,junit5
ctl_0416,github.com/nova-labs/nova-052,bee3eb791d181ee986ad8a8c6bc4123ebde13c1b,src/main/java/com/novalabs/module08/Class0416.java,297,junit5
ctl_0417,github.com/brightfold/brightfold-052,5cae9610c72c1fe372c22a1679eb4168104556e5,src/main/java/com/brightfo/module09/Class0417.java,494,junit4
ctl_0418,github.com/kestrel-io/kestrel-052,80fb929673b6a09b1beaf6ac97fa7f0483639007,src/main/java/com/kestreli/module10/Class0418.java,948,junit5
ctl_0419,github.com/openmargin/openmargin-052,ba2c98ce0b19f88e9d77a45ef206c26938b77c07,src/main/java/com/openmarg/module11/Class0419.java,1573,junit5
ctl_0420,github.com/tidewater/tidewater-052,857dd3b3a8addf36ddf275ebe8a3f341c8819065,src/main/java/com/tidewate/module12/Class0420.java,2398,junit5
ctl_0421,github.com/helioform/helioform-052,07f97d05f6ca6b8ba4b1f991754246464d37a539,src/main/java/com/heliofor/module13/Class0421.java,888,junit4
ctl_0422,github.com/quarryside/quarryside-052,66d06371d8e88ebb7a9e8eefffa361be0f9240e1,src/main/java/com/quarrysi/module14/Class0422.java,552,junit5
ctl_0423,github.com/northbeam/northbeam-052,b65feea97d8242641ba362e7afa415e56d204496,src/main/java/com/northbea/module15/Class0423.java,1286,junit4
ctl_0424,github.com/nova-labs/nova-053,14aeaf5ce63658c912d0498d718d4d05e8e22743,src/main/java/com/novalabs/module16/Class0424.java,954,junit4
ctl_0425,github.com/brightfold/brightfold-053,204e178c10d08d1125f934bf9bb961555275eb94,src/main/java/com/brightfo/module00/Class0425.java,880,junit4
ctl_0426,github.com/kestrel-io/kestrel-053,8c61165495da75c1a21150f99fd34579466772ce,src/main/java/com/kestreli/module01/Class0426.java,1493,junit5
ctl_0427,github.com/openmargin/openmargin-053,98eeac2bfe9fecaa6182f347533f5a72b64fa54a,src/main/java/com/openmarg/module02/Class0427.java,530,junit4
ctl_0428,github.com/tidewater/tidewater-053,9afd4015816bcb9f7426b1934b7e6b3c87d292a6,src/main/java/com/tidewate/module03/Class0428.java,1129,junit5
ctl_0429,github.com/helioform/helioform-053,1d4a3d81b3a7d0e0cb08587d1963c26d6e218b09,src/main/java/com/heliofor/module04/Class0429.java,1275,junit5
ctl_0430,github.com/quarryside/quarryside-053,c4dabddbe0b15abaa6a27967a79b44b6da509fed,src/main/java/com/quarrysi/module05/Class0430.java,357,junit5
ctl_0431,github.com/northbeam/northbeam-053,6e191042370bc063dd90e79eb888f6ed8d244e3e,src/main/java/com/northbea/module06/Class0431.java,389,junit4
ctl_0432,github.com/nova-labs/nova-054,56c438e469efafb13a7e8e14e359eee173991a47,src/main/java/com/novalabs/module07/Class0432.java,518,junit4
ctl_0433,github.com/brightfold/brightfold-054,bac7e2b96a7e4c3666132e6974188109d3d1bf0f,src/main/java/com/brightfo/module08/Class0433.java,539,junit5
ctl_0434,github.com/kestrel-io/kestrel-054,aa44825950018b7b6d4067f450032b3518578baf,src/main/java/com/kestreli/module09/Class0434.java,1095,junit5
ctl_0435,github.com/openmargin/openmargin-054,afd380c42713582cf41ea3ac5fd231094140752c,src/main/java/com/openmarg/module10/Class0435.java,737,junit4
ctl_0436,github.com/tidewater/tidewater-054,d4ef00aa175a81ec112fa61279699ed2ec48bf55,src/main/java/com/tidewate/module11/Class0436.java,954,other
ctl_0437,github.com/helioform/helioform-054,be9d61ee18b872456e8f75a117dded8115da705c,src/main/java/com/heliofor/module12/Class0437.java,306,junit4
ctl_0438,github.com/quarryside/quarryside-054,8e6e5003214f3f12cfd01cbd5f65c8cebd21bc11,src/main/java/com/quarrysi/module13/Class0438.java,423,junit5
ctl_0439,github.com/northbeam/northbeam-054,8fca7b6a8fc42092f4e559e5962293480f5ae9d3,src/main/java/com/northbea/module14/Class0439.java,233,other
ctl_0440,github.com/nova-labs/nova-055,5a856750692ac1391f4a8ca1ab85fd595463adc7,src/main/java/com/novalabs/module15/Class0440.java,470,junit4
ctl_0441,github.com/brightfold/brightfold-055,6c4596f6c012a0fff0ede303aa53c19cdfa4bb9f,src/main/java/com/brightfo/module16/Class0441.java,857,junit4
ctl_0442,github.com/kestrel-io/kestrel-055,f7e8f8e50d2b91efb8976ec5ea74bb18de3b496f,src/main/java/com/kestreli/module00/Class0442.java,2028,junit4
ctl_0443,github.com/openmargin/openmargin-055,1a85910d5a057c114ffca6b199b479d449a214ae,src/main/java/com/openmarg/module01/Class0443.java,1684,junit4
ctl_0444,github.com/tidewater/tidewater-055,a81fdec3279c658a36760ce581e5c9f693f277cc,src/main/java/com/tidewate/module02/Class0444.java,556,junit4
ctl_0445,github.com/helioform/helioform-055,59a1120e1bb43332d8e7012f39681c817b70c3b8,src/main/java/com/heliofor/module03/Class0445.java,1235,junit4
ctl_0446,github.com/quarryside/quarryside-055,c33a1f6c1d691fba5e187b248e676a01d86a6460,src/main/java/com/quarrysi/module04/Class0446.java,805,junit4
ctl_0447,github.com/northbeam/northbeam-055,6dda4f8dcea60f4c39e58ff092f837d447503f1d,src/main/java/com/northbea/module05/Class0447.java,823,junit4
ctl_0448,github.com/nova-labs/nova-056,d1846c39c4767556f97be2dd8f9b72aed85c16bd,src/main/java/com/novalabs/module06/Class0448.java,428,other
ctl_0449,github.com/brightfold/brightfold-056,8e867f3ca487eeabaccb461a9d1323639f294a8b,src/main/java/com/brightfo/module07/Class0449.java,860,junit4
ctl_0450,github.com/kestrel-io/kestrel-056,d4578ad9a867a096edd877c89be7173706b89231,src/main/java/com/kestreli/module08/Class0450.java,1065,junit5
ctl_0451,github.com/openmargin/openmargin-056,45f50c522e2fbf77076979d644777442b18753e6,src/main/java/com/openmarg/module09/Class0451.java,1462,junit5
ctl_0452,github.com/tidewater/tidewater-056,56febfb9ebe9e2074f199ec0c32d4526b3e4110a,src/main/java/com/tidewate/module10/Class0452.java,903,junit4
ctl_0453,github.com/helioform/helioform-056,24ac2130deaf528d2e7098380190262059dcabd0,src/main/java/com/heliofor/module11/Class0453.java,2144,other
ctl_0454,github.com/quarryside/quarryside-056,2451e5a411d059b26699cd99a847bce790fa6b57,src/main/java/com/quarrysi/module12/Class0454.java,3022,junit5
ctl_0455,github.com/northbeam/northbeam-056,177d6e7e07d924cef8c88faea2178f84bdb025ff,src/main/java/com/northbea/module13/Class0455.java,498,junit4
ctl_0456,github.com/nova-labs/nova-057,6b7a2460604e46cb3712f2d187cdb6a1bf012e32,src/main/java/com/novalabs/module14/Class0456.java,834,junit5
ctl_0457,github.com/brightfold/brightfold-057,4fc777685ebbcca5284bf9625744f59674222167,src/main/java/com/brightfo/module15/Class0457.java,1039,junit5
ctl_0458,github.com/kestrel-io/kestrel-057,914dcfaef10013a7c6deb2f0530ac1c7b8ba8368,src/main/java/com/kestreli/module16/Class0458.java,437,junit5
ctl_0459,github.com/openmargin/openmargin-057,27d415b60d77c5a0e222b6a615bfbe9798a21f1c,src/main/java/com/openmarg/module00/Class0459.java,774,junit4
ctl_0460,github.com/tidewater/tidewater-057,ac8936bc0cbd3c039e2aa4acc122b5b3284c03d2,src/main/java/com/tidewate/module01/Class0460.java,2685,junit4
ctl_0461,github.com/helioform/helioform-057,6c8c3b6aa974d079716fda0a45a8882914e286e5,src/main/java/com/heliofor/module02/Class0461.java,675,junit4
ctl_0462,github.com/quarryside/quarryside-057,45ee432d6a07f2137129cec79b69554d7c54535f,src/main/java/com/quarrysi/module03/Class0462.java,184,junit4
ctl_0463,github.com/northbeam/northbeam-057,585d3f861d2324e6832920b7c143f426372f871a,src/main/java/com/northbea/module04/Class0463.java,2361,junit5
ctl_0464,github.com/nova-labs/nova-058,adb14670ad9fb00d4882d73c1c6345ab6e0ed1e8,src/main/java/com/novalabs/module05/Class0464.java,527,junit4
ctl_0465,github.com/brightfold/brightfold-058,4ef492c1aac9331686e527537c93f6cc97d7a560,src/main/java/com/brightfo/module06/Class0465.java,335,junit4
ctl_0466,github.com/kestrel-io/kestrel-058,996d5c50fc04a168652ffb493873e57f0ba078e8,src/main/java/com/kestreli/module07/Class0466.java,175,junit4
ctl_0467,github.com/openmargin/openmargin-058,f200c2614d29d1ab345512f701f7c7ec0e0630cd,src/main/java/com/openmarg/module08/Class0467.java,905,junit5
ctl_0468,github.com/tidewater/tidewater-058,4169b9fcc3a00c6f2321d1e1c47104c036136e15,src/main/java/com/tidewate/module09/Class0468.java,1712,other
ctl_0469,github.com/helioform/helioform-058,7f54a51101fa964e1eb74b5653ffd3a24a193501,src/main/java/com/heliofor/module10/Class0469.java,596,junit5
ctl_0470,github.com/quarryside/quarryside-058,615546672112507c2cfa55b06e3f683abf3c5140,src/main/java/com/quarrysi/module11/Class0470.java,2679,junit4
ctl_0471,github.com/northbeam/northbeam-058,8f0881ee8011316b3ae88926b423ccde88575117,src/main/java/com/northbea/module12/Class0471.java,266,junit5
ctl_0472,github.com/nova-labs/nova-059,12738a235aaab32fce6322b6ab05347fd556b37d,src/main/java/com/novalabs/module13/Class0472.java,854,other
ctl_0473,github.com/brightfold/brightfold-059,6fac16730ad45230bdf66ba5dc9c96de65a674c2,src/main/java/com/brightfo/module14/Class0473.java,502,junit5
ctl_0474,github.com/kestrel-io/kestrel-059,dcb33df313eecdc6ebd14d2c75b2745504cc3ede,src/main/java/com/kestreli/module15/Class0474.java,2062,junit5
ctl_0475,github.com/openmargin/openmargin-059,6788420992ca525a6de593329364f3d05024bdc6,src/main/java/com/openmarg/module16/Class0475.java,1030,junit5
ctl_0476,github.com/tidewater/tidewater-059,1d7c00984a1dab326aedfdc7a3e05309b5a1b949,src/main/java/com/tidewate/module00/Class0476.java,791,junit5
ctl_0477,github.com/helioform/helioform-059,2bffe17b532401fcf758dce20556daea67b03283,src/main/java/com/heliofor/module01/Class0477.java,443,junit4
ctl_0478,github.com/quarryside/quarryside-059,d4ffa66675c8e90d9e3d750df296d9f0cd2372c2,src/main/java/com/quarrysi/module02/Class0478.java,1943,junit5
ctl_0479,github.com/northbeam/northbeam-059,6fcc57dd168fae125ca260c9eb7607c9b08a4895,src/main/java/com/northbea/module03/Class0479.java,2939,junit5
ctl_0480,github.com/nova-labs/nova-060,96c044d06f887f283e49fd091b19d8b8d8302081,src/main/java/com/novalabs/module04/Class0480.java,965,junit5
ctl_0481,github.com/brightfold/brightfold-060,dedab0276550f74a1422373f862268d16683e107,src/main/java/com/brightfo/module05/Class0481.java,207,junit4
ctl_0482,github.com/kestrel-io/kestrel-060,5543fc3c38b8f24e56ea57b3beed10b64f6e274b,src/main/java/com/kestreli/module06/Class0482.java,856,junit4
ctl_0483,github.com/openmargin/openmargin-060,a21b030782af085c138d994c2b0abeddc77444cb,src/main/java/com/openmarg/module07/Class0483.java,1592,junit5
ctl_0484,github.com/tidewater/tidewater-060,e7ea8d5a31a3ac4d828c37e787d5b7be1d30d990,src/main/java/com/tidewate/module08/Class0484.java,865,junit5
ctl_0485,github.com/helioform/helioform-060,f54e2019ba35844e59e1ac095970a859c6b6e4ad,src/main/java/com/heliofor/module09/Class0485.java,558,junit5
ctl_0486,github.com/quarryside/quarryside-060,3c7c1d8525cf0041d0a643fea53bc024d1a69d87,src/main/java/com/quarrysi/module10/Class0486.java,237,junit4
ctl_0487,github.com/northbeam/northbeam-060,2c6a6e9a328067a14187222b257d5e521a5165ca,src/main/java/com/northbea/module11/Class0487.java,908,junit5
ctl_0488,github.com/nova-labs/nova-061,a7cf705cc257cf73c29d782b2722796e9a36d1ec,src/main/java/com/novalabs/module12/Class0488.java,2827,junit4
ctl_0489,github.com/brightfold/brightfold-061,a0c14035c5d95f51f387e1bd2d5972c6134a5a2f,src/main/java/com/brightfo/module13/Class0489.java,2790,junit4
ctl_0490,github.com/kestrel-io/kestrel-061,c2874f069050f7efc1235c9176c5a0dc7e7e7419,src/main/java/com/kestreli/module14/Class0490.java,169,junit4
ctl_0491,github.com/openmargin/openmargin-061,e1cde87fec955f87ae5ec36572eb74749458054e,src/main/java/com/openmarg/module15/Class0491.java,587,junit4
ctl_0492,github.com/tidewater/tidewater-061,9fe0a8c7fc8d5b93a2a2e91fa49b1cd99082889b,src/main/java/com/tidewate/module16/Class0492.java,1884,junit5
ctl_0493,github.com/helioform/helioform-061,50ee7a92a09151e0f891b0c3dd3f487e52bdc661,src/main/java/com/heliofor/module00/Class0493.java,297,junit5
ctl_0494,github.com/quarryside/quarryside-061,71348c2a780b3657117b355b70944bdb26a524e3,src/main/java/com/quarrysi/module01/Class0494.java,276,junit5
ctl_0495,github.com/northbeam/northbeam-061,9767490046510367cbdc43184d85a3d2a1a27485,src/main/java/com/northbea/module02/Class0495.java,661,junit5
ctl_0496,github.com/nova-labs/nova-062,4f76e38812fe28bf81e0d4895a18e2a30e614bcd,src/main/java/com/novalabs/module03/Class0496.java,5281,junit4
ctl_0497,github.com/brightfold/brightfold-062,5e6596540e9058b609a0a0f673b0a0917634c169,src/main/java/com/brightfo/module04/Class0497.java,897,junit4
ctl_0498,github.com/kestrel-io/kestrel-062,dd3f7d7ea508dc9513a4a492497de16dd4ea120a,src/main/java/com/kestreli/module05/Class0498.java,4323,junit5
ctl_0499,github.com/openmargin/openmargin-062,98159d6c9d713084171dabf9daf481a7fa34d2e8,src/main/java/com/openmarg/module06/Class0499.java,1208,junit5
ctl_0500,github.com/tidewater/tidewater-062,8de7ad6c949077c27674456f626d719d81cf3252,src/main/java/com/tidewate/module07/Class0500.java,463,junit5
ctl_0501,github.com/helioform/helioform-062,0a8076ece5582e16bd29ede9cab4923bf4488385,src/main/java/com/heliofor/module08/Class0501.java,197,other
ctl_0502,github.com/quarryside/quarryside-062,a6ded1d8925817b7cf501889e8b77f7b7321bf6b,src/main/java/com/quarrysi/module09/Class0502.java,680,junit5
ctl_0503,github.com/northbeam/northbeam-062,80599b9379c2d2e49ae1a991524f93ff30307633,src/main/java/com/northbea/module10/Class0503.java,463,junit5
ctl_0504,github.com/nova-labs/nova-063,1a7f195b73557b9d0fd6f47ef52d4af2269ed4c9,src/main/java/com/novalabs/module11/Class0504.java,1322,junit4
ctl_0505,github.com/brightfold/brightfold-063,fb7d9f1c57eb89b1d65e59dde62d2d06cf9b8558,src/main/java/com/brightfo/module12/Class0505.java,1026,junit5
ctl_0506,github.com/kestrel-io/kestrel-063,2c2cd22ba56895c6812a1f9b15969802b6dd6257,src/main/java/com/kestreli/module13/Class0506.java,257,junit5
ctl_0507,github.com/openmargin/openmargin-063,fdb1429e7010ed13b526b22d3f6c21f70a0537f0,src/main/java/com/openmarg/module14/Class0507.java,1495,junit4
ctl_0508,github.com/tidewater/tidewater-063,28a397799c1c351785d2d0a686295b5d707df251,src/main/java/com/tidewate/module15/Class0508.java,1403,junit5
ctl_0509,github.com/helioform/helioform-063,632dbb5e486bb6bfeafde7d95f733a3e5d286aa4,src/main/java/com/heliofor/module16/Class0509.java,795,junit4
ctl_0510,github.com/quarryside/quarryside-063,990f0c5badcc3daf569f3ab3c643530068a51c68,src/main/java/com/quarrysi/module00/Class0510.java,1037,junit5
ctl_0511,github.com/northbeam/northbeam-063,55ab946da5b5cdc2a181c85eca0ac6ac0d67d38e,src/main/java/com/northbea/module01/Class0511.java,153,junit5
ctl_0512,github.com/nova-labs/nova-064,adaa44ca8ed6ad5e18318aa354669d1910df9974,src/main/java/com/novalabs/module02/Class0512.java,1499,junit4
ctl_0513,github.com/brightfold/brightfold-064,da003f16b9469bcf4082cbb948bddb3e62f5df2b,src/main/java/com/brightfo/module03/Class0513.java,913,junit4
ctl_0514,github.com/kestrel-io/kestrel-064,df8f41979a4a99b2e806133cf6e39356a8149562,src/main/java/com/kestreli/module04/Class0514.java,308,junit4
ctl_0515,github.com/openmargin/openmargin-064,a9e27ba9952e6abb14dd5061555736f8267eddce,src/main/java/com/openmarg/module05/Class0515.java,781,junit4
ctl_0516,github.com/tidewater/tidewater-064,f7baf55e4f6b58c8598ddaeceaafe5432434a678,src/main/java/com/tidewate/module06/Class0516.java,856,junit5
ctl_0517,github.com/helioform/helioform-064,2102f9c964575bc4a981b098b2cf952da7f333b3,src/main/java/com/heliofor/module07/Class0517.java,716,junit4
ctl_0518,github.com/quarryside/quarryside-064,4f40c22f15b02530f020e992b576255e98549f22,src/main/java/com/quarrysi/module08/Class0518.java,638,junit5
ctl_0519,github.com/northbeam/northbeam-064,54170a17caaa5bbea4bbf962606e0e1c8f158449,src/main/java/com/northbea/module09/Class0519.java,649,junit5
ctl_0520,github.com/nova-labs/nova-065,d436a7a8b3ecb951ab8cbf9720b71785d02ce0c1,src/main/java/com/novalabs/module10/Class0520.java,200,junit4
ctl_0521,github.com/brightfold/brightfold-065,e99630f7af77520eff4625afbd20563bf275b5f3,src/main/java/com/brightfo/module11/Class0521.java,1769,junit5
ctl_0522,github.com/kestrel-io/kestrel-065,6c645c15aba301cba561e1e917ec889c86c1b6cb,src/main/java/com/kestreli/module12/Class0522.java,2103,junit5
